#ID,2D,,,,3D,
#,ターゲット座標,,始点,,ターゲット座標,,始点,
#,x,y,x,y,x,y,x,y,


20000512,0,0,0,0,0,0,0,0,
20000513,0,0,0,0,0,0,0,0,
20000521,0,0,0,0,0,0,0,0,
20000522,0,0,0,0,0,0,0,0,
20000523,0,0,0,0,0,0,0,0,
20000524,0,40,0,0,0,0,0,0,

20000601,0,0,0,0,0,0,0,0,
20000602,0,0,0,0,0,0,0,0,
20000603,0,0,0,0,0,0,0,0,
20000604,0,0,0,0,0,0,0,0,
20000605,0,0,0,0,0,0,0,0,
20000606,0,0,0,0,0,0,0,0,
20000611,0,0,0,0,0,0,0,0,
20000612,0,0,0,0,0,0,0,0,
20000613,0,0,0,0,0,0,0,0,
20000614,0,0,0,0,0,0,0,0,
20000615,0,0,0,0,0,0,0,0,
20000616,0,0,0,0,0,0,0,0,
20000617,0,0,0,0,0,0,0,0,
20000618,0,0,0,0,0,0,0,0,
20000619,0,0,0,0,0,0,0,0,
20000621,0,0,0,0,0,0,0,0,
20000622,0,0,0,0,0,0,0,0,
20000623,0,0,0,0,0,0,0,0,
20000624,0,0,0,0,0,0,0,0,
20000625,0,0,0,0,0,0,0,0,
20000626,0,0,0,0,0,0,0,0,
20000627,0,0,0,0,0,0,0,0,
20000628,0,0,0,0,0,0,0,0,
20000629,0,0,0,0,0,0,0,0,
20000630,-62,65,0,0,0,0,0,0,
20000631,-62,65,0,0,0,0,0,0,
20000632,-62,65,0,0,0,0,0,0,
20000633,13,53,0,0,0,0,0,0,

20000701,0,0,0,0,0,0,0,0,
20000702,0,0,0,0,0,0,0,0,
20000703,0,0,0,0,0,0,0,0,
20000704,0,0,0,0,0,0,0,0,
20000711,0,0,0,0,0,0,0,0,
20000712,0,0,0,0,0,0,0,0,
20000713,0,0,0,0,0,0,0,0,
20000714,0,0,0,0,0,0,0,0,
20000715,0,0,0,0,0,0,0,0,
20000716,0,0,0,0,0,0,0,0,
20000721,0,0,0,0,0,0,0,0,
20000722,0,0,0,0,0,0,0,0,
20000723,0,0,0,0,0,0,0,0,
20000724,0,0,0,0,0,0,0,0,
20000725,0,0,0,0,0,0,0,0,
20000726,0,0,0,0,0,0,0,0,
20000727,-62,65,0,0,0,0,0,0,
20000728,-62,65,0,0,0,0,0,0,
20000729,13,53,0,0,0,0,0,0,

20001111,0,0,0,0,0,0,0,0,
20001112,0,0,0,0,0,0,0,0,
20001121,0,0,0,0,0,0,0,0,
20001122,0,0,0,0,0,0,0,0,
20001123,0,0,0,0,0,0,0,0,
20001131,0,0,0,0,0,0,0,0,
20001132,0,0,0,0,0,0,0,0,
20001133,0,0,0,0,0,0,0,0,
20001134,-62,65,0,0,0,0,0,0,
20001135,13,53,0,0,0,0,0,0,
20001151,-62,65,0,0,0,0,0,0,
20001152,13,53,0,0,0,0,0,0,

20001211,0,0,0,0,0,0,0,0,
20001212,0,0,0,0,0,0,0,0,
20001221,0,0,0,0,0,0,0,0,
20001222,0,0,0,0,0,0,0,0,
20001223,0,0,0,0,0,0,0,0,
20001231,0,0,0,0,0,0,0,0,
20001232,0,0,0,0,0,0,0,0,
20001233,0,0,0,0,0,0,0,0,
20001234,-62,65,0,0,0,0,0,0,
20001235,13,53,0,0,0,0,0,0,
20001251,-62,65,0,0,0,0,0,0,
20001252,13,53,0,0,0,0,0,0,

20001311,0,0,0,0,0,0,0,0,
20001312,0,0,0,0,0,0,0,0,
20001321,0,0,0,0,0,0,0,0,
20001322,0,0,0,0,0,0,0,0,
20001323,0,0,0,0,0,0,0,0,
20001331,0,0,0,0,0,0,0,0,
20001332,0,0,0,0,0,0,0,0,
20001333,0,0,0,0,0,0,0,0,
20001334,-62,65,0,0,0,0,0,0,
20001335,13,53,0,0,0,0,0,0,
20001351,-62,65,0,0,0,0,0,0,
20001352,13,53,0,0,0,0,0,0,

20001411,0,0,0,0,0,0,0,0,
20001412,0,0,0,0,0,0,0,0,
20001421,0,0,0,0,0,0,0,0,
20001422,0,0,0,0,0,0,0,0,
20001423,0,0,0,0,0,0,0,0,
20001431,0,0,0,0,0,0,0,0,
20001432,0,0,0,0,0,0,0,0,
20001433,0,0,0,0,0,0,0,0,
20001434,-62,65,0,0,0,0,0,0,
20001435,13,53,0,0,0,0,0,0,
20001451,-62,65,0,0,0,0,0,0,
20001452,13,53,0,0,0,0,0,0,

20001511,0,0,0,0,0,0,0,0,
20001512,0,0,0,0,0,0,0,0,
20001521,0,0,0,0,0,0,0,0,
20001522,0,0,0,0,0,0,0,0,
20001523,0,0,0,0,0,0,0,0,
20001531,0,0,0,0,0,0,0,0,
20001532,0,0,0,0,0,0,0,0,
20001533,0,0,0,0,0,0,0,0,
20001534,-62,65,0,0,0,0,0,0,
20001535,13,53,0,0,0,0,0,0,
20001551,-62,65,0,0,0,0,0,0,
20001552,13,53,0,0,0,0,0,0,

20001611,0,0,0,0,0,0,0,0,
20001612,0,0,0,0,0,0,0,0,
20001621,0,0,0,0,0,0,0,0,
20001622,0,0,0,0,0,0,0,0,
20001623,0,0,0,0,0,0,0,0,
20001661,0,0,0,0,0,0,0,0,
20001662,0,0,0,0,0,0,0,0,
20001663,0,0,0,0,0,0,0,0,
20001664,0,40,0,0,0,0,0,0,
20001651,0,40,0,0,0,0,0,0,

21000121,35,97,0,0,0,0,0,0,
21000141,35,97,0,0,0,0,0,0,
21000151,35,97,0,0,0,0,0,0,
21000111,-13,75,0,0,0,0,0,0,
21000131,-13,75,0,0,0,0,0,0,
21000251,-13,75,0,0,0,0,0,0,

22000011,0,31,0,0,0,0,0,0,
22000012,0,31,0,0,0,0,0,0,
22000013,0,31,0,0,0,0,0,0,
22000111,0,0,0,0,0,0,0,0,
22000112,0,0,0,0,0,0,0,0,
22000113,0,0,0,0,0,0,0,0,
22000114,0,0,0,0,0,0,0,0,
22000115,0,0,0,0,0,0,0,0,
22000116,0,0,0,0,0,0,0,0,
22000117,0,0,0,0,0,0,0,0,
22000121,0,0,0,0,0,0,0,0,
22000122,0,0,0,0,0,0,0,0,
22000123,0,0,0,0,0,0,0,0,
22000124,0,0,0,0,0,0,0,0,
22000125,0,0,0,0,0,0,0,0,
22000126,0,0,0,0,0,0,0,0,
22000127,0,0,0,0,0,0,0,0,
22000131,0,0,0,0,0,0,0,0,
22000132,0,0,0,0,0,0,0,0,
22000133,0,0,0,0,0,0,0,0,
22000134,0,0,0,0,0,0,0,0,
22000135,0,0,0,0,0,0,0,0,
22000136,0,0,0,0,0,0,0,0,
22000137,0,0,0,0,0,0,0,0,
22000211,-5,49,0,0,0,0,0,0,
22000212,-90,-5,0,0,0,0,0,0,
22000311,0,0,0,0,0,0,0,0,
22000312,0,0,0,0,0,0,0,0,
22000313,0,0,0,0,0,0,0,0,
22000411,-2,63,0,0,0,0,0,0,
22000412,-15,62,0,0,0,0,0,0,
22000511,0,0,0,0,0,0,0,0,
22000512,0,0,0,0,0,0,0,0,
22000513,0,0,0,0,0,0,0,0,
22000611,27,46,0,0,0,0,0,0,
22000711,-17,-40,0,0,0,0,0,0,
22000712,-17,-40,0,0,0,0,0,0,
22000713,-17,-40,0,0,0,0,0,0,
22000811,-28,61,0,0,0,0,0,0,
22000812,72,4,0,0,0,0,0,0,
20000901,0,0,0,0,0,0,0,0,
20000902,0,0,0,0,0,0,0,0,
20000911,0,0,0,0,0,0,0,0,
20000912,0,0,0,0,0,0,0,0,
20000913,0,0,0,0,0,0,0,0,
20000921,0,0,0,0,0,0,0,0,
20000922,0,0,0,0,0,0,0,0,
20000923,0,0,0,0,0,0,0,0,
20000924,0,0,0,0,0,0,0,0,
20000931,0,0,0,0,0,0,0,0,
20000932,0,0,0,0,0,0,0,0,
20000933,0,0,0,0,0,0,0,0,
22001001,0,0,0,0,0,0,0,0,
22001011,0,0,0,0,0,0,0,0,
22001101,0,0,0,0,0,0,0,0,
22001102,0,0,0,0,0,0,0,0,
22001103,0,0,0,0,0,0,0,0,
22001104,0,0,0,0,0,0,0,0,
22001105,0,0,0,0,0,0,0,0,
22001111,0,0,0,0,0,0,0,0,
22001112,0,0,0,0,0,0,0,0,
22001113,0,0,0,0,0,0,0,0,
22001114,0,0,0,0,0,0,0,0,
22001115,0,0,0,0,0,0,0,0,
22001121,0,0,0,0,0,0,0,0,
22001122,0,0,0,0,0,0,0,0,
22001123,0,0,0,0,0,0,0,0,
22001124,0,0,0,0,0,0,0,0,
22001125,0,0,0,0,0,0,0,0,
22001131,0,0,0,0,0,0,0,0,
22001132,0,0,0,0,0,0,0,0,
22001133,0,0,0,0,0,0,0,0,
22001134,0,0,0,0,0,0,0,0,
22001135,0,0,0,0,0,0,0,0,
22001211,0,0,0,0,0,0,0,0,
22001212,0,0,0,0,0,0,0,0,
22001213,0,0,0,0,0,0,0,0,
22001214,0,0,0,0,0,0,0,0,
22001401,0,-56,0,0,0,0,0,0,
22001402,0,-56,0,0,0,0,0,0,
22001403,0,-56,0,0,0,0,0,0,
22001404,0,-56,0,0,0,0,0,0,
22001405,0,-56,0,0,0,0,0,0,



30010121,0,0,0,0,0,0,0,0,
30010122,0,0,0,0,0,0,0,0,

30010131,0,0,0,0,0,0,0,0,
30010132,0,0,0,0,0,0,0,0,
30010133,0,0,0,0,0,0,0,0,

30010141,0,0,0,0,0,0,0,0,
30010142,0,0,0,0,0,0,0,0,
30010143,0,0,0,0,0,0,0,0,

30010151,0,0,0,0,0,0,0,0,
30010152,0,0,0,0,0,0,0,0,
30010153,0,0,0,0,0,0,0,0,


30010221,0,0,0,0,0,0,0,0,
30010222,0,0,0,0,0,0,0,0,

30010231,0,0,0,0,0,0,0,0,
30010232,0,0,0,0,0,0,0,0,
30010233,0,0,0,0,0,0,0,0,

30010241,0,0,0,0,0,0,0,0,
30010242,0,0,0,0,0,0,0,0,
30010243,0,0,0,0,0,0,0,0,

30010251,0,0,0,0,0,0,0,0,
30010252,0,0,0,0,0,0,0,0,
30010253,0,0,0,0,0,0,0,0,


30020121,0,0,0,0,0,0,0,0,
30020122,0,0,0,0,0,0,0,0,

30020131,0,0,0,0,0,0,0,0,
30020132,0,0,0,0,0,0,0,0,
30020133,0,0,0,0,0,0,0,0,
30020134,0,0,0,0,0,0,0,0,

30020141,0,0,0,0,0,0,0,0,
30020142,0,0,0,0,0,0,0,0,
30020143,0,0,0,0,0,0,0,0,
30020144,0,0,0,0,0,0,0,0,

30020151,0,0,0,0,0,0,0,0,
30020152,0,0,0,0,0,0,0,0,
30020153,0,0,0,0,0,0,0,0,
30020154,0,0,0,0,0,0,0,0,


30020221,0,0,0,0,0,0,0,0,
30020222,0,0,0,0,0,0,0,0,

30020231,0,0,0,0,0,0,0,0,
30020232,0,0,0,0,0,0,0,0,
30020233,0,0,0,0,0,0,0,0,
30020234,0,0,0,0,0,0,0,0,

30020241,0,0,0,0,0,0,0,0,
30020242,0,0,0,0,0,0,0,0,
30020243,0,0,0,0,0,0,0,0,
30020244,0,0,0,0,0,0,0,0,


30020321,0,0,0,0,0,0,0,0,
30020322,0,0,0,0,0,0,0,0,

30020331,0,0,0,0,0,0,0,0,
30020332,0,0,0,0,0,0,0,0,
30020333,0,0,0,0,0,0,0,0,
30020334,0,0,0,0,0,0,0,0,

30020341,0,0,0,0,0,0,0,0,
30020342,0,0,0,0,0,0,0,0,
30020343,0,0,0,0,0,0,0,0,
30020344,0,0,0,0,0,0,0,0,

30020351,0,0,0,0,0,0,0,0,
30020352,0,0,0,0,0,0,0,0,
30020353,0,0,0,0,0,0,0,0,
30020354,0,0,0,0,0,0,0,0,


30020421,0,0,0,0,0,0,0,0,
30020422,0,0,0,0,0,0,0,0,

30020431,0,0,0,0,0,0,0,0,
30020432,0,0,0,0,0,0,0,0,
30020433,0,0,0,0,0,0,0,0,
30020434,0,0,0,0,0,0,0,0,

30020441,0,0,0,0,0,0,0,0,
30020442,0,0,0,0,0,0,0,0,
30020443,0,0,0,0,0,0,0,0,
30020444,0,0,0,0,0,0,0,0,

30020451,0,0,0,0,0,0,0,0,
30020452,0,0,0,0,0,0,0,0,
30020453,0,0,0,0,0,0,0,0,
30020454,0,0,0,0,0,0,0,0,


30020521,0,0,0,0,0,0,0,0,
30020522,0,0,0,0,0,0,0,0,

30020531,0,0,0,0,0,0,0,0,
30020532,0,0,0,0,0,0,0,0,
30020533,0,0,0,0,0,0,0,0,
30020534,0,0,0,0,0,0,0,0,

30020541,0,0,0,0,0,0,0,0,
30020542,0,0,0,0,0,0,0,0,
30020543,0,0,0,0,0,0,0,0,
30020544,0,0,0,0,0,0,0,0,

30020551,0,0,0,0,0,0,0,0,
30020552,0,0,0,0,0,0,0,0,
30020553,0,0,0,0,0,0,0,0,
30020554,0,0,0,0,0,0,0,0,


30030121,0,0,0,0,0,0,0,0,
30030122,0,0,0,0,0,0,0,0,

30030131,0,0,0,0,0,0,0,0,
30030132,0,0,0,0,0,0,0,0,
30030133,0,0,0,0,0,0,0,0,
30030134,0,0,0,0,0,0,0,0,

30030141,0,0,0,0,0,0,0,0,
30030142,0,0,0,0,0,0,0,0,
30030143,0,0,0,0,0,0,0,0,
30030144,0,0,0,0,0,0,0,0,

30030151,0,0,0,0,0,0,0,0,
30030152,0,0,0,0,0,0,0,0,
30030153,0,0,0,0,0,0,0,0,
30030154,0,0,0,0,0,0,0,0,


30040121,0,0,0,0,0,0,0,0,
30040122,0,0,0,0,0,0,0,0,

30040131,0,0,0,0,0,0,0,0,
30040132,0,0,0,0,0,0,0,0,
30040133,0,0,0,0,0,0,0,0,

30040141,0,0,0,0,0,0,0,0,
30040142,0,0,0,0,0,0,0,0,
30040143,0,0,0,0,0,0,0,0,

30040151,0,0,0,0,0,0,0,0,
30040152,0,0,0,0,0,0,0,0,
30040153,0,0,0,0,0,0,0,0,


30050121,0,0,0,0,0,0,0,0,
30050122,0,0,0,0,0,0,0,0,

30050131,0,0,0,0,0,0,0,0,
30050132,0,0,0,0,0,0,0,0,
30050133,0,0,0,0,0,0,0,0,

30050141,0,0,0,0,0,0,0,0,
30050142,0,0,0,0,0,0,0,0,
30050143,0,0,0,0,0,0,0,0,

30050151,0,0,0,0,0,0,0,0,
30050152,0,0,0,0,0,0,0,0,
30050153,0,0,0,0,0,0,0,0,


30060121,0,0,0,0,0,0,0,0,
30060122,0,0,0,0,0,0,0,0,

30060131,0,0,0,0,0,0,0,0,
30060132,0,0,0,0,0,0,0,0,
30060133,0,0,0,0,0,0,0,0,
30060134,0,0,0,0,0,0,0,0,

30060141,0,0,0,0,0,0,0,0,
30060142,0,0,0,0,0,0,0,0,
30060143,0,0,0,0,0,0,0,0,
30060144,0,0,0,0,0,0,0,0,

30060151,0,0,0,0,0,0,0,0,
30060152,0,0,0,0,0,0,0,0,
30060153,0,0,0,0,0,0,0,0,
30060154,0,0,0,0,0,0,0,0,


30070121,0,0,0,0,0,0,0,0,
30070122,0,0,0,0,0,0,0,0,
30070123,0,0,0,0,0,0,0,0,

30070131,0,0,0,0,0,0,0,0,
30070132,0,0,0,0,0,0,0,0,
30070133,0,0,0,0,0,0,0,0,

30070141,0,0,0,0,0,0,0,0,
30070142,0,0,0,0,0,0,0,0,
30070143,0,0,0,0,0,0,0,0,

30070151,0,0,0,0,0,0,0,0,
30070152,0,0,0,0,0,0,0,0,
30070153,0,0,0,0,0,0,0,0,


30080121,0,0,0,0,0,0,0,0,
30080122,0,0,0,0,0,0,0,0,
30080123,0,0,0,0,0,0,0,0,

30080131,0,0,0,0,0,0,0,0,
30080132,0,0,0,0,0,0,0,0,
30080133,0,0,0,0,0,0,0,0,

30080141,0,0,0,0,0,0,0,0,
30080142,0,0,0,0,0,0,0,0,
30080143,0,0,0,0,0,0,0,0,

30080151,0,0,0,0,0,0,0,0,
30080152,0,0,0,0,0,0,0,0,
30080153,0,0,0,0,0,0,0,0,


30090121,0,0,0,0,0,0,0,0,
30090122,0,0,0,0,0,0,0,0,
30090123,0,0,0,0,0,0,0,0,

30090131,0,0,0,0,0,0,0,0,
30090132,0,0,0,0,0,0,0,0,
30090133,0,0,0,0,0,0,0,0,

30090141,0,0,0,0,0,0,0,0,
30090142,0,0,0,0,0,0,0,0,
30090143,0,0,0,0,0,0,0,0,

30090151,0,0,0,0,0,0,0,0,
30090152,0,0,0,0,0,0,0,0,
30090153,0,0,0,0,0,0,0,0,


30100121,0,0,0,0,0,0,0,0,
30100122,0,0,0,0,0,0,0,0,
30100123,0,0,0,0,0,0,0,0,

30100131,0,0,0,0,0,0,0,0,
30100132,0,0,0,0,0,0,0,0,
30100133,0,0,0,0,0,0,0,0,

30100141,0,0,0,0,0,0,0,0,
30100142,0,0,0,0,0,0,0,0,
30100143,0,0,0,0,0,0,0,0,

30100151,0,0,0,0,0,0,0,0,
30100152,0,0,0,0,0,0,0,0,
30100153,0,0,0,0,0,0,0,0,


30110121,0,0,0,0,0,0,0,0,
30110122,0,0,0,0,0,0,0,0,
30110123,0,0,0,0,0,0,0,0,

30110131,0,0,0,0,0,0,0,0,
30110132,0,0,0,0,0,0,0,0,
30110133,0,0,0,0,0,0,0,0,

30110151,0,0,0,0,0,0,0,0,
30110152,0,0,0,0,0,0,0,0,
30110153,0,0,0,0,0,0,0,0,

30110161,0,0,0,0,0,0,0,0,
30110162,0,0,0,0,0,0,0,0,
30110163,0,0,0,0,0,0,0,0,


30110221,0,0,0,0,0,0,0,0,
30110222,0,0,0,0,0,0,0,0,
30110223,0,0,0,0,0,0,0,0,

30110231,0,0,0,0,0,0,0,0,
30110232,0,0,0,0,0,0,0,0,
30110233,0,0,0,0,0,0,0,0,

30110251,0,0,0,0,0,0,0,0,
30110252,0,0,0,0,0,0,0,0,
30110253,0,0,0,0,0,0,0,0,

30110261,0,0,0,0,0,0,0,0,
30110262,0,0,0,0,0,0,0,0,
30110263,0,0,0,0,0,0,0,0,


30120121,0,0,0,0,0,0,0,0,
30120122,0,0,0,0,0,0,0,0,
30120123,0,0,0,0,0,0,0,0,

30120131,0,0,0,0,0,0,0,0,
30120132,0,0,0,0,0,0,0,0,
30120133,0,0,0,0,0,0,0,0,

