10000610,,10000605,,,10000608,,,,,,,,,10060,4000,,
10000611,,10000602,,,10000604,,,10000608,,,,,,10150,4000,,
10000612,,10000603,,,10000605,,,10000606,,,,,,10150,4000,,
10000613,,10000609,,,10000610,,1,,,,,,,10150,4000,,
,,,,,,,,,,,,,,,,,
10000701,,10000701,,,10000701,,,,,,,,,10100,8000,,
10000702,,10000702,,,10000702,,,,,,,,,10100,8000,,
10000703,,10000703,,,10000703,,,,,,,,,10100,8000,,
10000704,,10000701,,,10000702,,,,,,,,,10100,8000,,
10000705,,10000702,,,10000703,,,,,,,,,10100,8000,,
10000706,,10000703,,,10000701,,,,,,,,,10100,8000,,
10000707,,10000704,,,10000701,,,,,,,,,10100,8000,,
10000708,,10000704,,,10000702,,,,,,,,,10100,8000,,
10000709,,10000704,,,10000703,,,,,,,,,10100,8000,,
10000710,,10000701,,,10000702,,,10000703,,,,,,10190,8000,,
10000711,,10000702,,,10000704,,,10000703,,,,,,10190,8000,,
10000712,,10000705,,,10000706,,1,,,,,,,10190,8000,,
,,,,,,,,,,,,,,,,,
10000801,,10000801,,,10000801,,,,,,,,,10080,7000,,
10000802,,10000802,,,10000802,,,,,,,,,10080,7000,,
10000803,,10000801,,,10000802,,,,,,,,,10080,7000,,
10000804,,10000803,,,,,,,,,,,,10080,7000,,
10000805,,10000803,,,10000801,,,,,,,,,10080,7000,,
10000806,,10000803,,,10000802,,,,,,,,,10080,7000,,
10000807,,10000803,,,10000803,,,,,,,,,10080,7000,,
10000808,,10000801,,,10000802,,,10000801,,,,,,10170,7000,,
10000809,,10000801,,,10000803,,,10000802,,,,,,10170,7000,,
10000810,,10000804,,,10000805,,1,10000806,,1,,,,10170,7000,,
,,,,,,,,,,,,,,,,,
10000901,,10000901,,,10000903,,,,,,,,,10090,9000,,
10000902,,10000902,,,10000904,,,,,,,,,10090,9000,,
10000903,,10000905,,,10000906,,1,10000907,,1,,,,10180,9000,,
,,,,,,,,,,,,,,,,,
10001001,,10001001,,,10001002,,,,,,,,,10020,1000,,
10001002,,10001002,,,10001003,,,,,,,,,10020,1000,,
10001003,,10001003,,,10001004,,,,,,,,,10020,1000,,
10001004,,10001004,,,10001001,,,,,,,,,10020,1000,,
10001005,,10001005,,,10001001,,,,,,,,,10020,1000,,
10001006,,10001005,,,10001002,,,,,,,,,10020,1000,,
10001007,,10001005,,,10001003,,,,,,,,,10020,1000,,
10001008,,10001005,,,10001004,,,,,,,,,10020,1000,,
10001009,,10001005,,,10001001,,,10001002,,,,,,10020,1000,,
10001010,,10001005,,,10001002,,,10001003,,,,,,10020,1000,,
10001011,,10001005,,,10001003,,,10001004,,,,,,10020,1000,,
10001012,,10001005,,,10001004,,,10001001,,,,,,10020,1000,,
10001013,,10001002,,,10001006,,,10001004,,,,,,10110,1000,,
10001014,,10001001,,,10001007,,,10001005,,,,,,10110,1000,,
10001015,,10001008,,,10001009,,1,,,,,,,10110,1000,,
,,,,,,,,,,,,,,,,,
10001101,,10001101,,,10001102,,,,,,,,,10040,3000,,
10001102,,10001102,,,10001103,,,,,,,,,10040,3000,,
10001103,,10001103,,,10001104,,,,,,,,,10040,3000,,
10001104,,10001104,,,10001101,,,,,,,,,10040,3000,,
10001105,,10001105,,,10001101,,,,,,,,,10040,3000,,
10001106,,10001105,,,10001102,,,,,,,,,10040,3000,,
10001107,,10001105,,,10001103,,,,,,,,,10040,3000,,
10001108,,10001105,,,10001104,,,,,,,,,10040,3000,,
10001109,,10001105,,,10001101,,,10001102,,,,,,10040,3000,,
10001110,,10001105,,,10001102,,,10001103,,,,,,10040,3000,,
10001111,,10001105,,,10001103,,,10001104,,,,,,10040,3000,,
10001112,,10001105,,,10001104,,,10001101,,,,,,10040,3000,,
10001113,,10001101,,,10001107,,,10001104,,,,,,10130,3000,,
10001114,,10001103,,,10001105,,,10001102,,,,,,10130,3000,,
10001115,,10001108,,,10001109,,1,,,,,,,10130,3000,,
,,,,,,,,,,,,,,,,,
10001201,,10001201,,,10001202,,,,,,,,,10030,2000,,
10001202,,10001202,,,10001203,,,,,,,,,10030,2000,,
10001203,,10001203,,,10001201,,,,,,,,,10030,2000,,
10001204,,10001204,,,,,,,,,,,,10030,2000,,
10001205,,10001205,,,10001201,,,,,,,,,10030,2000,,
10001206,,10001205,,,10001202,,,,,,,,,10030,2000,,
10001207,,10001205,,,10001203,,,,,,,,,10030,2000,,
10001208,,10001205,,,10001204,,,,,,,,,10030,2000,,
10001209,,10001205,,,10001201,,,10001202,,,,,,10030,2000,,
10001210,,10001205,,,10001202,,,10001203,,,,,,10030,2000,,
10001211,,10001205,,,10001203,,,10001201,,,,,,10030,2000,,
10001212,,10001203,,,10001206,,,10001202,,,,,,10120,2000,,
10001213,,10001201,,,10001207,,,10001203,,,,,,10120,2000,,
10001214,,10001208,,,10001209,,1,,,,,,,10120,2000,,
,,,,,,,,,,,,,,,,,
10001301,,10001301,,,10001302,,,,,,,,,10100,8000,,
10001302,,10001302,,,10001303,,,,,,,,,10100,8000,,
10001303,,10001303,,,10001301,,,,,,,,,10100,8000,,
10001304,,10001304,,,,,,,,,,,,10100,8000,,
10001305,,10001305,,,10001301,,,,,,,,,10100,8000,,
10001306,,10001305,,,10001302,,,,,,,,,10100,8000,,
10001307,,10001305,,,10001303,,,,,,,,,10100,8000,,
10001308,,10001305,,,10001304,,,,,,,,,10100,8000,,
10001309,,10001301,,,10001305,,,10001302,,,,,,10100,8000,,
10001310,,10001302,,,10001305,,,10001303,,,,,,10100,8000,,
10001311,,10001303,,,10001305,,,10001304,,,,,,10100,8000,,
10001312,,10001304,,,10001305,,,10001301,,,,,,10100,8000,,
10001313,,10001306,,,,,,,,,,,,10100,8000,,
10001314,,10001303,,,10001307,,,10001302,,,,,,10190,8000,,
10001315,,10001303,,,10001308,,,10001305,,,,,,10190,8000,,
10001316,,10001309,,,10001310,,1,10001311,,1,10001312,,1,10190,8000,,
,,,,,,,,,,,,,,,,,
10001401,,10001401,,,10001402,,,,,,,,,10080,7000,,
10001402,,10001402,,,10001403,,,,,,,,,10080,7000,,
10001403,,10001403,,,10001401,,,,,,,,,10080,7000,,
10001404,,10001404,,,10001402,,,,,,,,,10080,7000,,
10001405,,10001404,,,10001401,,,,,,,,,10080,7000,,
10001406,,10001404,,,10001403,,,,,,,,,10080,7000,,
10001407,,10001402,,,10001404,,,10001402,,,,,,10080,7000,,
10001408,,10001401,,,10001404,,,10001401,,,,,,10080,7000,,
10001409,,10001402,,,10001404,,,10001401,,,,,,10080,7000,,
10001410,,10001401,,,10001405,,,10001401,,,,,,10170,7000,,
10001411,,10001401,,,10001406,,,10001402,,,,,,10170,7000,,
10001412,,10001407,,,10001408,,1,,,,,,,10170,7000,,
,,,,,,,,,,,,,,,,,
10001501,,10001501,,,10001506,,,,,,,,,10050,6000,,
10001502,,10001502,,,10001507,,,,,,,,,10050,6000,,
10001503,,10001503,,,10001505,,,,,,,,,10050,6000,,
10001504,,10001504,,,10001505,,,,,,,,,10050,6000,,
10001505,,10001504,,,10001506,,,,,,,,,10050,6000,,
10001506,,10001504,,,10001507,,,,,,,,,10050,6000,,
10001507,,10001508,,,10001501,,,,,,,,,10050,6000,,
10001508,,10001508,,,10001502,,,,,,,,,10050,6000,,
10001509,,10001508,,,10001503,,,,,,,,,10050,6000,,
10001510,,10001509,,,10001501,,,,,,,,,10050,6000,,
10001511,,10001509,,,10001502,,,,,,,,,10050,6000,,
10001512,,10001509,,,10001503,,,,,,,,,10050,6000,,
10001513,,10001501,,,10001509,,,10001506,,,,,,10050,6000,,
10001514,,10001502,,,10001509,,,10001507,,,,,,10050,6000,,
10001515,,10001503,,,10001509,,,10001505,,,,,,10050,6000,,
10001516,,10001510,,,10001511,,,,,,,,,10140,6000,,
10001517,,10001501,,,10001512,,,10001502,,,,,,10140,6000,,
10001518,,10001513,,,,,,,,,,,,10140,6000,,
,,,,,,,,,,,,,,,,,
10001601,,10001601,,,10001606,,,,,,,,,10071,5000,,
10001602,,10001602,,,10001607,,,,,,,,,10071,5000,,
10001603,,10001603,,,10001605,,,,,,,,,10071,5000,,
10001604,,10001604,,,10001606,,,,,,,,,10071,5000,,
10001605,,10001604,,,10001607,,,,,,,,,10071,5000,,
10001606,,10001604,,,10001605,,,,,,,,,10071,5000,,
10001607,,10001608,,,10001601,,,,,,,,,10071,5000,,
10001608,,10001608,,,10001602,,,,,,,,,10071,5000,,
10001609,,10001608,,,10001603,,,,,,,,,10071,5000,,
10001610,,10001609,,,10001601,,,,,,,,,10071,5000,,
10001611,,10001609,,,10001602,,,,,,,,,10071,5000,,
10001612,,10001609,,,10001603,,,,,,,,,10071,5000,,
10001613,,10001601,,,10001609,,,10001606,,,,,,10071,5000,,
10001614,,10001602,,,10001609,,,10001607,,,,,,10071,5000,,
10001615,,10001603,,,10001609,,,10001605,,,,,,10071,5000,,
10001616,,10001610,,,10001611,,,,,,,,,10160,5000,,
10001617,,10001602,,,10001612,,,10001603,,,,,,10160,5000,,
10001618,,10001613,,,10001614,,1,,,,,,,10160,5000,,
,,,,,,,,,,,,,,,,,
10001701,,10001701,,,10001706,,,,,,,,,10060,4000,,
10001702,,10001702,,,10001707,,,,,,,,,10060,4000,,
10001703,,10001703,,,10001705,,,,,,,,,10060,4000,,
10001704,,10001704,,,10001705,,,,,,,,,10060,4000,,
10001705,,10001704,,,10001706,,,,,,,,,10060,4000,,
10001706,,10001704,,,10001707,,,,,,,,,10060,4000,,
10001707,,10001708,,,10001701,,,,,,,,,10060,4000,,
10001708,,10001708,,,10001702,,,,,,,,,10060,4000,,
10001709,,10001708,,,10001703,,,,,,,,,10060,4000,,
10001710,,10001709,,,10001705,,,,,,,,,10060,4000,,
10001711,,10001709,,,10001706,,,,,,,,,10060,4000,,
10001712,,10001709,,,10001707,,,,,,,,,10060,4000,,
10001713,,10001705,,,10001709,,,10001702,,,,,,10060,4000,,
10001714,,10001706,,,10001709,,,10001703,,,,,,10060,4000,,
10001715,,10001707,,,10001709,,,10001701,,,,,,10060,4000,,
10001716,,10001710,,,10001712,,,,,,,,,10150,4000,,
10001717,,10001706,,,10001711,,,10001705,,,,,,10150,4000,,
10001718,,10001713,,,10001714,,1,,,,,,,10150,4000,,
,,,,,,,,,,,,,,,,,
10001801,,10001801,,,10001802,,,,,,,,,10090,9000,,
10001802,,10001803,,,10001804,,1,,,,,,,10090,9000,,
10001803,,10001805,,,10001806,,1,10001807,,1,,,,10110,9000,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
20000011,,20000001,,,20000001,,,,,,,,,10020,1000,,
20000012,,20000001,,,20000001,,,20000001,,,,,,10020,1000,,
20000013,,20000001,,,20000002,,,20000001,,,,,,10020,1000,,
20000014,,20000001,,,20000002,,,20000001,,,,,,10110,1000,,
,,,,,,,,,,,,,,,,,
20000021,,20000011,,,20000012,,,20000011,,,,,,10020,1000,,
20000022,,20000012,,,20000011,,,20000012,,,,,,10020,1000,,
20000017,,20000011,,,20000013,,,20000011,,,,,,10020,1000,,
20000018,,20000012,,,20000013,,,20000012,,,,,,10110,1000,,
,,,,,,,,,,,,,,,,,
20000031,,20000022,,,20000022,,,,,,,,,10020,1000,,
20000032,,20000021,,,20000022,,,20000021,,,,,,10020,1000,,
20000033,,20000021,,,20000023,,,20000021,,,,,,10020,1000,,
20000034,,20000022,,,20000023,,,,,,,,,10110,1000,,
,,,,,,,,,,,,,,,,,
20000019,,20000013,,,20000014,,,,,,,,,10110,1000,,
,,,,,,,,,,,,,,,,,
20000041,,20000033,,,,,,,,,,,,10110,1000,,
,,,,,,,,,,,,,,,,,
20000051,,20000001,,,20000001,,,,,,,,,20060,1000,,
20000052,,20000001,,,20000001,,,20000001,,,,,,20060,1000,,
20000053,,20000001,,,20000002,,,20000001,,,,,,20060,1000,,
20000054,,20000001,,,20000002,,,20000001,,,,,,20060,1000,,
20000055,,20000043,,,,,,,,,,,,20060,1000,,
,,,,,,,,,,,,,,,,,
20000061,,20000011,,,20000012,,,20000011,,,,,,20060,1000,,
20000062,,20000012,,,20000011,,,20000012,,,,,,20060,1000,,
20000063,,20000011,,,20000013,,,20000011,,,,,,20060,1000,,
20000064,,20000012,,,20000013,,,20000012,,,,,,20060,1000,,
20000065,,20000053,,,,,,,,,,,,20060,1000,,
,,,,,,,,,,,,,,,,,
20000071,,20000022,,,20000022,,,,,,,,,20060,1000,,
20000072,,20000021,,,20000022,,,20000021,,,,,,20060,1000,,
20000073,,20000021,,,20000023,,,20000021,,,,,,20060,1000,,
20000074,,20000022,,,20000023,,,,,,,,,20060,1000,,
20000075,,20000063,,,,,,,,,,,,20060,1000,,
,,,,,,,,,,,,,,,,,
20000081,,20000022,,,20000022,,,,,,,,,10020,1000,,
20000082,,20000022,,,20000023,,,,,,,,,10110,1000,,
,,,,,,,,,,,,,,,,,
20000091,,20000071,,,,,,,,,,,,10180,8000,,
20000092,,20000072,,,,,,,,,,,,10180,8000,,
,,,,,,,,,,,,,,,,,
20000101,,20000082,,,20000082,,,,,,,,,10020,1000,,
20000102,,20000082,,,20000081,,,,,,,,,10020,1000,,
20000103,,20000081,,,20000081,,,,,,,,,10020,1000,,
20000104,,20000082,,,20000082,,,,,,,,,10110,1000,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
20000111,,20000101,,,20000102,,,,,,,,,10060,5000,,
20000112,,20000101,,,20000102,,,20000101,,,,,,10060,5000,,
20000113,,20000102,,,20000101,,,20000102,,,,,,10060,5000,,
20000114,,20000102,,,20000103,,,20000102,,,,,,10060,5000,,
20000115,,20000101,,,20000104,,,20000101,,,,,,10060,5000,,
20000116,,20000103,,,20000104,,,,,,,,,10150,5000,,
,,,,,,,,,,,,,,,,,
20000121,,20000112,,,20000113,,,20000112,,,,,,10060,5000,,
20000122,,20000111,,,20000114,,,20000111,,,,,,10060,5000,,
20000123,,20000112,,,20000115,,,20000112,,,,,,10060,5000,,
20000124,,20000111,,,20000116,,,20000111,,,,,,10060,5000,,
20000125,,20000115,,,20000116,,,,,,,,,10060,5000,,
20000126,,20000115,,,20000116,,,,,,,,,10150,5000,,
,,,,,,,,,,,,,,,,,
20000131,,20000122,,,20000125,,,20000124,,,,,,10060,5000,,
20000132,,20000121,,,20000126,,,20000123,,,,,,10060,5000,,
20000133,,20000124,,,20000125,,,20000124,,,,,,10060,5000,,
20000134,,20000123,,,20000126,,,20000123,,,,,,10060,5000,,
20000135,,20000125,,,20000126,,,,,,,,,10060,5000,,
20000136,,20000127,,,,,,,,,,,,10150,5000,,
20000137,,20000128,,,,,,,,,,,,10150,5000,,
20000138,,20000129,,,,,,,,,,,,10150,5000,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
20000211,,20000201,,,20000201,,,,,,,,,10030,2000,,
20000212,,20000201,,,20000201,,,20000201,,,,,,10030,2000,,
20000213,,20000201,,,20000202,,,20000201,,,,,,10030,2000,,
20000214,,20000202,,,20000202,,,,,,,,,10120,2000,,
,,,,,,,,,,,,,,,,,
20000221,,20000211,,,20000212,,,20000211,,,,,,10030,2000,,
20000222,,20000212,,,20000212,,,,,,,,,10030,2000,,
20000223,,20000211,,,20000213,,,20000211,,,,,,10030,2000,,
20000224,,20000213,,,20000213,,,,,,,,,10120,2000,,
,,,,,,,,,,,,,,,,,
20000231,,20000222,,,20000222,,,,,,,,,10030,2000,,
20000232,,20000221,,,20000223,,,20000222,,,,,,10030,2000,,
20000233,,20000223,,,20000223,,,,,,,,,10030,2000,,
20000234,,20000224,,,,,,,,,,,,10120,2000,,
20000235,,20000225,,,,,,,,,,,,10120,2000,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
20000311,,20000301,,,20000301,,,,,,,,,10040,3000,,
20000312,,20000301,,,20000301,,,20000301,,,,,,10040,3000,,
20000313,,20000301,,,20000302,,,20000301,,,,,,10040,3000,,
20000314,,20000302,,,20000302,,,,,,,,,10130,3000,,
,,,,,,,,,,,,,,,,,
20000321,,20000311,,,20000312,,,20000311,,,,,,10040,3000,,
20000322,,20000312,,,20000312,,,,,,,,,10040,3000,,
20000323,,20000311,,,20000313,,,20000311,,,,,,10040,3000,,
20000324,,20000313,,,20000313,,,,,,,,,10130,3000,,
,,,,,,,,,,,,,,,,,
20000331,,20000322,,,20000322,,,,,,,,,10040,3000,,
20000332,,20000321,,,20000323,,,20000322,,,,,,10040,3000,,
20000333,,20000323,,,20000323,,,,,,,,,10040,3000,,
20000334,,20000324,,,,,,,,,,,,10130,3000,,
20000335,,20000325,,,,,,,,,,,,10130,3000,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
20000411,,20000401,,,20000401,,,,,,,,,10050,4000,,
20000412,,20000401,,,20000401,,,20000401,,,,,,10050,4000,,
20000413,,20000401,,,20000402,,,20000401,,,,,,10050,4000,,
20000414,,20000402,,,20000402,,,,,,,,,10140,4000,,
,,,,,,,,,,,,,,,,,
20000421,,20000411,,,20000412,,,20000411,,,,,,10050,4000,,
20000422,,20000412,,,20000412,,,,,,,,,10050,4000,,
20000423,,20000411,,,20000413,,,20000411,,,,,,10050,4000,,
20000424,,20000413,,,20000413,,,,,,,,,10140,4000,,
,,,,,,,,,,,,,,,,,
20000431,,20000422,,,20000422,,,,,,,,,10050,4000,,
20000432,,20000421,,,20000423,,,20000422,,,,,,10050,4000,,
20000433,,20000423,,,20000423,,,,,,,,,10050,4000,,
20000434,,20000424,,,,,,,,,,,,10140,4000,,
20000435,,20000425,,,,,,,,,,,,10140,4000,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
20000511,,20000501,,,20000501,,,,,,,,,10080,7000,,
20000512,,20000501,,,20000501,,,20000501,,,,,,10080,7000,,
20000513,,20000501,,,20000502,,,20000501,,,,,,10080,7000,,
20000514,,20000502,,,20000502,,,,,,,,,10170,7000,,
,,,,,,,,,,,,,,,,,
20000521,,20000511,,,20000512,,,20000511,,,,,,10080,7000,,
20000522,,20000512,,,20000512,,,,,,,,,10080,7000,,
20000523,,20000511,,,20000513,,,20000511,,,,,,10080,7000,,
20000524,,20000513,,,20000513,,,,,,,,,10170,7000,,
,,,,,,,,,,,,,,,,,
20000531,,20000522,,,20000522,,,,,,,,,10080,7000,,
20000532,,20000521,,,20000523,,,20000522,,,,,,10080,7000,,
20000533,,20000523,,,20000523,,,,,,,,,10080,7000,,
20000534,,20000524,,,,,,,,,,,,10170,7000,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
20000611,,20000601,,,20000602,,,20000603,,,,,,10100,8000,,
20000612,,20000601,,,20000602,,,20000601,,,,,,10100,8000,,
20000613,,20000602,,,20000603,,,20000602,,,,,,10100,8000,,
20000614,,20000603,,,20000601,,,20000603,,,,,,10100,8000,,
20000615,,20000601,,,20000605,,,20000601,,,,,,10100,8000,,
20000616,,20000602,,,20000606,,,20000602,,,,,,10100,8000,,
20000617,,20000603,,,20000604,,,20000603,,,,,,10100,8000,,
20000618,,20000604,,,20000605,,,,,,,,,10190,8000,,
20000619,,20000605,,,20000606,,,,,,,,,10190,8000,,
20000620,,20000606,,,20000604,,,,,,,,,10190,8000,,
,,,,,,,,,,,,,,,,,
20000621,,20000613,,,20000614,,,20000613,,,,,,10100,8000,,
20000622,,20000611,,,20000615,,,20000611,,,,,,10100,8000,,
20000623,,20000612,,,20000616,,,20000612,,,,,,10100,8000,,
20000624,,20000614,,,20000615,,,,,,,,,10100,8000,,
20000625,,20000615,,,20000616,,,,,,,,,10100,8000,,
20000626,,20000616,,,20000614,,,,,,,,,10100,8000,,
20000627,,20000612,,,20000617,,,20000613,,,,,,10100,8000,,
20000628,,20000613,,,20000618,,,20000611,,,,,,10100,8000,,
20000629,,20000611,,,20000619,,,20000612,,,,,,10100,8000,,
20000630,,20000617,,,20000618,,,,,,,,,10190,8000,,
20000631,,20000618,,,20000619,,,,,,,,,10190,8000,,
20000632,,20000619,,,20000617,,,,,,,,,10190,8000,,
,,,,,,,,,,,,,,,,,
20000633,,20000622,,,20000627,,,20000626,,,,,,10100,8000,,
20000634,,20000623,,,20000628,,,20000624,,,,,,10100,8000,,
20000635,,20000621,,,20000629,,,20000625,,,,,,10100,8000,,
20000636,,20000625,,,20000627,,,20000625,,,,,,10100,8000,,
20000637,,20000626,,,20000628,,,20000626,,,,,,10100,8000,,
20000638,,20000624,,,20000629,,,20000624,,,,,,10100,8000,,
20000639,,20000630,,,,,,,,,,,,10190,8000,,
20000640,,20000631,,,,,,,,,,,,10190,8000,,
20000641,,20000632,,,,,,,,,,,,10190,8000,,
20000642,,20000633,,,,,,,,,,,,10190,8000,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
20000711,,20000701,,,20000702,,,,,,,,,10090,9000,,
20000712,,20000701,,,20000702,,,20000701,,,,,,10090,9000,,
20000713,,20000702,,,20000701,,,20000702,,,,,,10090,9000,,
20000714,,20000702,,,20000703,,,20000702,,,,,,10090,9000,,
20000715,,20000701,,,20000704,,,20000701,,,,,,10090,9000,,
20000716,,20000703,,,20000704,,,,,,,,,10180,9000,,
,,,,,,,,,,,,,,,,,
20000721,,20000712,,,20000713,,,20000712,,,,,,10090,9000,,
20000722,,20000711,,,20000714,,,20000711,,,,,,10090,9000,,
20000723,,20000712,,,20000715,,,20000712,,,,,,10090,9000,,
20000724,,20000711,,,20000716,,,20000711,,,,,,10090,9000,,
20000725,,20000715,,,20000716,,,,,,,,,10090,9000,,
20000726,,20000715,,,20000716,,,,,,,,,10180,9000,,
,,,,,,,,,,,,,,,,,
20000731,,20000722,,,20000725,,,20000724,,,,,,10090,9000,,
20000732,,20000721,,,20000726,,,20000723,,,,,,10090,9000,,
20000733,,20000724,,,20000725,,,20000724,,,,,,10090,9000,,
20000734,,20000723,,,20000726,,,20000723,,,,,,10090,9000,,
20000735,,20000725,,,20000726,,,,,,,,,10090,9000,,
20000736,,20000727,,,,,,,,,,,,10180,9000,,
20000737,,20000728,,,,,,,,,,,,10180,9000,,
20000738,,20000729,,,,,,,,,,,,10180,9000,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
20001111,,20001111,,,20001111,,,,,,,,,10030,2000,,
20001112,,20001111,,,20001111,,,20001111,,,,,,10030,2000,,
20001113,,20001111,,,20001112,,,20001111,,,,,,10030,2000,,
20001114,,20001112,,,20001112,,,,,,,,,10120,2000,,
,,,,,,,,,,,,,,,,,
20001121,,20001121,,,20001122,,,20001121,,,,,,10030,2000,,
20001122,,20001122,,,20001122,,,,,,,,,10030,2000,,
20001123,,20001121,,,20001123,,,20001121,,,,,,10030,2000,,
20001124,,20001123,,,20001123,,,,,,,,,10120,2000,,
,,,,,,,,,,,,,,,,,
20001131,,20001132,,,20001132,,,,,,,,,10030,2000,,
20001132,,20001131,,,20001133,,,20001132,,,,,,10030,2000,,
20001133,,20001133,,,20001133,,,,,,,,,10030,2000,,
20001134,,20001134,,,,,,,,,,,,10120,2000,,
